id	text	HS	TR	AG
8492	@realDonaldTrump Stop talking about the flag u dont give a shit about a soldier or a flag draft dodging treasonous Mein Kunt grimy bitch	0	0	0
8493	#MeToo Names such as BITCH WHORE or any other gender based sexualised language is SEXUAL HARRASSMENTâ€¦ https://t.co/GIjADw8Ona	0	0	0
8494	Wanna kno what I deadass LOVE? Iâ€™ve never seen my mans name under any whore ass bitches picture on social media...ever. #NoLikesForYall	0	0	0
8495	Dat Whore Karma ah Bitch	0	0	0
8496	bitch is a whore and blamed me and really thinks i'm gonna accept this shit haha patience is a virtue you gon get your blessing.	0	0	0
8497	Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychos. Been called a Russian...cunt...bitch and whore already.	0	0	0
8498	who the fuck is calling my girl a whore and a bitch? She hasn't even been at that school for a whole month, people are fucking stupid	0	0	0
8499	Reagan was the #1 bitch whore of corporate America, next comes.... vote the GOP out. https://t.co/X9l1cuUClG	0	0	0
8500	A guy in my jr high called me a slut, bitch and whore bc i didnt like him ðŸ™ƒ thus began relentless bullying by my peâ€¦ https://t.co/KXnRi2w9PN	0	0	0
8501	I canâ€™t believe it took this bitch 2 weeks to ship my damn cdg fur coat fucking whore Iâ€™m paying you!! Do your job.	0	0	0
8502	Bitches was in the 6th grade getting driven home from school by their boyfriends looking back at their whore ways mad at game.	0	0	0
8503	Never try to Holla at women who dissed you in his school I got called misogynistic egotistical whore monger damn bitch OK have a nice day ðŸ˜‚	0	0	0
8504	@LongLiveChris__ I literally fucking died LMAO she said bitch this ain't a whore houseðŸ˜‚ðŸ˜­ðŸ˜­ðŸ’€	0	0	0
8505	@RepWilson @BarackObama Eat fucking shit you stupid cunt bitch whore twat	0	0	0
8506	@IssaRae Lmao this bitch got no clue what shes even attracted too...show any women vulnerability and shes gonna beâ€¦ https://t.co/uBxj2EjIfk	0	0	0
8507	I see those Outlander women who continually bitch about/to Terry have blocked me. LOL. Snowflakes.	0	0	0
8508	Larry Flynt YOU MAKING PORN OF WOMEN YOU ARE A SICK BITCH PIG DOG PROFIT OFF WOMEN SEXUALLY DEMEANING DEMOCRAPS ARE MENTALLY UNSTABLE SICKO	0	0	0
8509	@JulianAssange Oh fuck off Julian - you just hate women you sooky bitch	0	0	0
8510	@ABCNewsRadio Oh look Ipigga thinks she knows women who struggle....fuck off bitch	0	0	0
8511	@murdermain1 I dont think us women will ever be ok with anyone calling us a bitch.. lmao no matter how you mean it	0	0	0
8512	@MailOnline How bout women that bitch the wolf? No fine? Where's the equality?	0	0	0
8513	Bitch is literal referring to the mass murder of falsely accused women (and one man). Weinstein isnâ€™t even to courtâ€¦ https://t.co/wg9UH72Ot4	0	0	0
8514	@billboard Bitch, leave. You're insulting women right now. Guess what, you're not a real man by any means, so STFU, ugly bully ðŸ˜ 	0	0	0
8515	Before you bitch about teen pregnancy remember that man over the age of 18 father most babies born to women under 18.	0	0	0
8516	@TRobinsonNewEra Isnt the bitch is the one whose attacking women or people who cant or isnt able to defend self? Mussies are cave monkies	0	0	0
8517	Itâ€™s really sad how women gotta go threw so much shit from a man just to be considered a down bitch	0	0	0
8518	You would have thought Cam called that women a bitch the way y'all reacted. But Gronk is 'just having fun'.. FOH	0	0	0
8519	I love how women can just talk all day about a nigga not being shit, But soon as a nigga say sum boutta bitch. Y'all wanna attack the nigga	0	0	0
8520	I like chilling with women that like women that like men that donâ€™t act like bitch ass niggas	0	0	0
8521	Hey Guys. Itâ€™s ok for her to say no. Stop calling women Bitches for declining your advances. Doesnâ€™t matter the timâ€¦ https://t.co/Uy0KetAQBm	0	0	0
8522	Men get hurt once and thatâ€™s the end. They stuck on that bitch for life. Women get hurt 1,000 times and theyâ€™re still out looking for love	0	0	0
8523	@PhilMphela You're the most dumb nigga in the history of dumb niggas, arguing with women like a lil bitch	0	0	0
8524	And bitch i was tweeting a song i got no times being sad for smeone i mean im a busy women you see.	0	0	0
8525	when a man has a gf and wants 2 get w u, say no 2 his dumb bitch self. y do women become side chicks? be respectful 2 OTHER WOMEN damnðŸ™„	0	0	0
8526	You @ItsMainaKageni should understand most of these women want to be single moms until finances bit then they bitch #MainaAndKingangi	0	0	0
8527	If you degrade women to make you look/feel bigger you are a bitch lol you cant do that to men so you take it out on who you can	0	0	0
8528	The bitch flipped millions for em she deserved it..most women would've jacked it off https://t.co/6VBFwuWiDS	0	0	0
8529	Once she starts giving him attitude, he's with the next bitch..... instead of apologizing... Men give up easily but women hold on for yearss	0	0	0
8530	Drinking and getting high with lil sis only love her and my mother on God you bitch only women i need in my life and I'm fine with it	0	0	0
8531	Narcissus was an attention whore, an asshole, a snitch, and just a complete fucking cunt in general. I'm kinda glad he isn't coming back.	0	0	0
8532	All those haters calling me a whore when they could call me a dick juggling thunder cunt instead ðŸ˜¥ https://t.co/sYikFWFfa2	0	0	0
8533	@TheAshenLuca Where's the punchline to 'Fuck you cunt go die in a ditch whore'? That's not even in the form of a foâ€¦ https://t.co/Dq6NJXDQ5W	0	0	0
8534	@ExtinctMedia Your orange colored scumpig cunt whore god will soon go into history as the worst potus. His brainwasâ€¦ https://t.co/rlc4pDO6xR	0	0	0
8535	I donâ€™t appreciate getting called a slut a whore and a cunt for just taking you off Snapchat ur telling me 2grow up no sweetie you need too	0	0	0
8536	@JustLucy_Now i used a belt to close my whore ass around it and hold it deep in place â™¡â™¡â™¡â™¡ my cunt is throbbing like a massive knot is in me	0	0	0
8537	@mtracey @truthglow @KeithOlbermann ...or some other name, or used a term like CUNT or WHORE if it is obviously notâ€¦ https://t.co/2NRaA7kz6A	0	0	0
8538	â€œYou have sex, youre a whore. You dont have sex, youre a stuck up prude.Youre a bitch if youre serious, but youre a joke if you never careâ€	0	0	0
8539	a guy: *dated 8 girls in 3 years* some people: wow thatâ€™s so cool a girl: dated 7 guys in 7 years some people: SLUT BITCH WHORE	0	0	0
8540	It sounds so ugly to hear a female talk about another female claiming sheâ€™s a â€œslut or whoreâ€ like bitch it ainâ€™t yo pussy why u worried for	0	0	0
8541	@realDonaldTrump @foxandfriends Bitch please. You're nothing more than Putin's whore	0	0	0
8542	@kaykay924 That's exactly right! Bitch boy sean is no better than she is, they're both all for the views and subs. 2 drama whores!	0	0	0
8543	i said i was a whore, bro i can be a real bitch as much as u want	0	0	0
8544	@Eminem you are a big piece of white trash you fucking pussy son of a bitch you're a fucking pussy .i'll bitch slap u make u my prison whore	0	0	0
8545	I was watching a fight on Facebook that was edited and the one bitch got hit so many times they said â€œcombo whoreâ€ ðŸ’€	0	0	0
8546	@TXNM5 Proved u can photoshop real good for a player u degenerate bitch whore	0	0	0
8547	One of my coworkers just left a 3 minute voicemail on my phone singing saying life's a bitch life's a whore ( YT piâ€¦ https://t.co/XQHQsaJ9SU	0	0	0
8548	Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot ðŸ˜‚	0	0	0
8549	I remember that time when this person from that group kept calling Baekhyun â€œeommaâ€ bitch please an attention whoreâ€¦ https://t.co/CICk3TK8Zc	0	0	0
8550	@Kaira_slays Third I DO NOT remember calling her a slut or a whore or a bitch o saying anything else at all so charâ€¦ https://t.co/m0HyFWTUbL	0	0	0
8551	Idgaf if you want to block my chick acc. I know im a problematic bitch sometimes but WHORE, this acc is really gotâ€¦ https://t.co/QyV2qG21xQ	0	0	0
8552	@CBSNews And the son of a bitch can't buy it for his little pee pee whore boy and that just rankles his ass. Shut uâ€¦ https://t.co/pQAXm92M7f	0	0	0
8553	@unpyro @CODesports_News @FaZeClan Bitch idgaf Iâ€™m not in school dumb lil whore I use what the fuck I wanna use	0	0	0
8554	When is the left going to stop war on conservative women ? Boycott SNL . Disgusting ratings whore. Only target consâ€¦ https://t.co/wbUIq3Dhhv	0	0	0
8555	@Baddiel I don't mind her saying she's a whore, but the implication regarding other women and #MeToo goes beyond the pale.	0	0	0
8556	Since when is having and enjoying sex a character flaw? Since we started calling women â€œwhoreâ€™sâ€? Since we gave it a title?	0	0	0
8557	was it a secret its plain 2cthey whore out the women & men use2gain what they want bid them to filth Evil they w/oâ€¦ https://t.co/rw23bYfBw3	0	0	0
8558	Stop calling women whores! Crazy ass. https://t.co/HMc3Z47Zdu	0	0	0
8559	Jennifer Lawrence is complaining about being a whore, meanwhile she's punching old Asian women in face who are sewing her costumes for her	0	0	0
8560	Bottle up their women and then whore around all day...and you say you are practicing Islam??ok!	0	0	0
8561	Have some dignity! Stop using whore shit to set the standard, we got grandmother's etc. We know what real women is	0	0	0
8562	@iambabysex gntlement must know treat their women like princess not like whore ehehe	0	0	0
8563	Because itâ€™s easy to call women those things when the one hurting you repeatedly acts like he wasnâ€™t being the slut and whore himself.	0	0	0
8564	psa: women were never 'sacred' and unless you miss the Madonna -Whore binary, it's good that we've let go of that stupid frame	0	0	0
8565	The problem with â€œwomen are sacredâ€ idea: It is one half of the Madonna/Whore dichotomy, long used to divide women against each other. 1/2	0	0	0
8566	@FoxNews @brookefoxnews So, that fat #whore is blaming #women! Yeah, women want to be #raped. Bullshit!	0	0	0
8567	@awzurcher Women don't WANT to be sacred. That is some patriarchal controlling virgin/whore bullshit.	0	0	0
8568	@ablington Fits with the old paradigm of women in our culture as The Madonna Or The Whore, particularly in popular culture.	0	0	0
8569	since when did it become socially acceptable for guys to call women sluts, whores, hoe, bitches....??? or threaten them...??? just wondering	0	0	0
8570	So General Kelly thinks women were 'sacred' when he was growing up... classic virgin and whore dichotomy.	0	0	0
8571	@SuchiPahi @LawyerCat_ 'Women are sacred' plays into the Madonna/whore dichotomy. It only protects women seen as saâ€¦ https://t.co/uTSzkdalP0	0	0	0
8572	@ElayneBoosler @Frazzling Women were never sacred. He's talking about the ancient trope of Virgin vs. Whore. #clueless	0	0	0
8573	@RealJoviVal You look like your whore mother dresses you in the dark, you hit women and you were ugly even before skaterboy fixed your face!	0	0	0
8574	@laurenduca Women as 'sacred' is the tell that Kelly views women thru a Madonna/whore lens (read: misogyny) - and he's racist to boot	0	0	0
8575	@washingtonpost Oh yeah the good ol' Madonna -Whore dichotomy: where only chaste women had value and then only as prâ€¦ https://t.co/ZAaKdPtrKH	0	0	0
8576	Madonna whore complex, pedaled by the illusion that women somehow embody the honor of the men with whom theyâ€™re assâ€¦ https://t.co/ge9cqQzX80	0	0	0
8577	why do SOME men treat women like they're nothing but a pile of whore's that only want to have sex and do nothing else?	0	0	0
8578	Men Keep Control & Dominance over Women w/ Sexual Socialization Fear & Violence. They Molest Rape Lust Cheat Like Porn & Whores	0	0	0
8579	You right about that! So I'm going to learn from you and treat women the right way! I don't wanna be a male whoreâ€¦ https://t.co/KDPHLbOdh5	0	0	0
8580	The slating of Julia Pawlak is disgusting. Just another virgin/whore dichotomy at play. All women deserve respect, not just the 'good' ones	0	0	0
8581	@iHeartRadio @billhandelshow should be gone from your lineup Black women are targets of hate & he proved by calling her a whore. Disgusted.	0	0	0
8582	You canâ€™t be â€œpro -sexual liberationâ€ (for women especially) and be â€œanti -hoeâ€ by calling people you donâ€™t like â€œslut, hoe, whoreâ€.	0	0	0
8583	@iHeartRadio should fire @billhandelshow NOW for calling @RepWilson a whore! He can't stand strong black women https://t.co/OdeS6t6bPW	0	0	0
8584	Jose 'the puta' bitch says he doesn't cry about injuries to his players. What a contradictory KUNT. Conte response was brilliant imo.	0	0	0
8585	@vannsmole I won't deny someone right to be a anchovy kunt eater if that's what they want, but don't think you willâ€¦ https://t.co/qMVLvLnHiS	0	0	0
8586	@CharlieWyett Hahahahahahahaha no wonder you work for the sun you thick kunt.	0	0	0
8587	@realDonaldTrump @NFL Fuck off you Kunt	0	0	0
8588	@WalshFreedom you mean the truth...KUNT	0	0	0
8589	@alexmvnon Also sad that you fucked your tooth up // The dude with the Kunt hoodie	0	0	0
8590	@RealEagleBites @realDonaldTrump But what about pizzagate you owl kunt	0	0	0
8591	Fuck yeah kunt! Love you my dawg! ðŸ˜ˆ https://t.co/uue0ZzQhab	0	0	0
8592	@ewnupdates Motlante you power hungry kunt you wanna be relevant shut up we know that	0	0	0
8593	@mitchd_90 Good luck with Ash Taylor Mitch! Oh that's right you fuckwits couldn't sign a local junior ðŸ˜²ðŸ˜¥ your a Kunt like your coach	0	0	0
8594	@Gigaho @Neburrr1Neburrr Fuck love a loose kunt you can jack off into	0	0	0
8595	@XoCheapy you running a progressive platform? cause if so, letâ€™s goooooo girl! make america kunt again. https://t.co/EniyUl6e8N	0	0	0
8596	@abstex List fails without '50 Things To Think About To Stop You Doing Your Beans' by Kunt and the Gang	0	0	0
8597	@GuyVerhofstadt You really are a daft kunt, Verhofstadt. It's called democracy, a concept you are unfamiliar with in the EU	0	0	0
8598	@MyP_Chicago @latinovictoryus @EdWGillespie This kunt is from Chicago too you know that right? Another Alinsky follâ€¦ https://t.co/ESJ2KQe2sX	0	0	0
8599	@mattmfm Wrong, you slithering kunt.	0	0	0
8600	But Azealia, you're not happy with only having your intellectual equals (AKA the Kunt Brigade). You want Cardi's place. Nicki's place. LOL	0	0	0
